0.000000000000000000e+00,1.378138996951945785e+02
7.346938775510204245e+00,1.376177877289281071e+02
1.469387755102040849e+01,1.363039474059167446e+02
2.204081632653061362e+01,1.338961955001326771e+02
2.938775510204081698e+01,1.304378599223942956e+02
3.673469387755102389e+01,1.259906705012864734e+02
4.408163265306122724e+01,1.206340203117180465e+02
5.142857142857143060e+01,1.144623696057823423e+02
5.877551020408163396e+01,1.075841568548499367e+02
6.612244897959183731e+01,1.001188790803307995e+02
7.346938775510204778e+01,9.219492035681732034e+01
8.081632653061224403e+01,8.394723547363095406e+01
8.816326530612245449e+01,7.551461661912347267e+01
9.551020408163265074e+01,6.703718621186463622e+01
1.028571428571428612e+02,5.865403105314814525e+01
1.102040816326530575e+02,5.050097327577663719e+01
1.175510204081632679e+02,4.270849092863655017e+01
1.248979591836734784e+02,3.539971202713488907e+01
1.322448979591836746e+02,2.868856273377626209e+01
1.395918367346938851e+02,2.267890083695889203e+01
1.469387755102040956e+02,1.746227123393489578e+01
1.542857142857142776e+02,1.311783861877751001e+01
1.616326530612244881e+02,9.710859689394705896e+00
1.689795918367346985e+02,7.292237915445945795e+00
1.763265306122449090e+02,5.897954643645844541e+00
1.836734693877551194e+02,5.548945340684661609e+00
1.910204081632653015e+02,6.250447670731079874e+00
1.983673469387755119e+02,7.992292339634129661e+00
2.057142857142857224e+02,1.074892305915344259e+01
2.130612244897959329e+02,1.447956655645023716e+01
2.204081632653061149e+02,1.912861558229726100e+01
2.277551020408163254e+02,2.462602286934965079e+01
2.351020408163265358e+02,3.088832623388042364e+01
2.424489795918367463e+02,3.781966879369093704e+01
2.497959183673469568e+02,4.531229959332988955e+01
2.571428571428571672e+02,5.324865718325774111e+01
2.644897959183673493e+02,6.150244631231754511e+01
2.718367346938775313e+02,6.994068379893738552e+01
2.791836734693877702e+02,7.842584635652309544e+01
2.865306122448979522e+02,8.681746071323772185e+01
2.938775510204081911e+02,9.497534139167770206e+01
3.012244897959183731e+02,1.027613134374991120e+02
3.085714285714285552e+02,1.100422004508937590e+02
3.159183673469387941e+02,1.166921755502182805e+02
3.232653061224489761e+02,1.225951400303324874e+02
3.306122448979592150e+02,1.276473489844508151e+02
3.379591836734693970e+02,1.317595464985402884e+02
3.453061224489795791e+02,1.348583531353343403e+02
3.526530612244898180e+02,1.368885347155231216e+02
3.600000000000000000e+02,1.378139186219673604e+02
